observed_at,fulfillment_site,wind_speed_kph,wind_gust_kph,precipitation_mm,temperature_c,visibility_km,operating_condition
2025-05-16T22:00:00,Eastside_Fulfillment,14.2,17.7,0,13.4,16.5,normal
2025-05-16T23:00:00,Eastside_Fulfillment,12.3,18.9,0,11.7,15.5,normal
2025-05-17T00:00:00,Northside_Fulfillment,8.6,15.1,0,9.9,17.0,normal
2025-05-17T01:00:00,Northside_Fulfillment,13.5,22.0,0,11.2,14.4,normal
2025-05-17T02:00:00,Northside_Fulfillment,6.0,12.3,0,12.7,14.3,normal
2025-05-17T03:00:00,Northside_Fulfillment,8.3,12.8,0,12.4,16.1,normal
2025-05-17T04:00:00,Northside_Fulfillment,9.3,12.9,0,12.7,15.9,normal
2025-05-17T05:00:00,Northside_Fulfillment,7.2,14.4,0,14.7,16.9,normal
2025-05-17T06:00:00,Northside_Fulfillment,8.3,14.3,0,16.4,17.3,normal
2025-05-17T07:00:00,Northside_Fulfillment,7.1,14.5,0,20.2,15.2,normal
2025-05-17T08:00:00,Northside_Fulfillment,7.6,14.0,0,20.1,15.4,normal
2025-05-17T09:00:00,Northside_Fulfillment,8.8,15.8,0,21.0,18.0,normal
2025-05-17T10:00:00,Northside_Fulfillment,12.8,15.4,0,23.4,17.1,normal
2025-05-17T11:00:00,Northside_Fulfillment,10.6,14.4,0,24.7,16.2,normal
2025-05-17T12:00:00,Northside_Fulfillment,12.4,17.2,0,24.3,14.9,normal
2025-05-17T13:00:00,Northside_Fulfillment,13.8,17.1,0,25.7,15.6,normal
2025-05-17T14:00:00,Northside_Fulfillment,16.3,24.7,0,24.6,15.3,normal
2025-05-17T15:00:00,Northside_Fulfillment,14.4,18.5,0,24.2,15.4,normal
2025-05-17T16:00:00,Northside_Fulfillment,16.2,21.5,0,23.5,16.2,normal
2025-05-17T17:00:00,Northside_Fulfillment,16.9,20.6,0,22.0,18,normal
2025-05-17T18:00:00,Northside_Fulfillment,10.5,13.4,0,19.7,16.4,normal
2025-05-17T19:00:00,Northside_Fulfillment,14.5,22.7,0,17.1,17.0,normal
2025-05-17T20:00:00,Northside_Fulfillment,13.2,16.7,0,16.4,16.8,normal
2025-05-17T21:00:00,Northside_Fulfillment,12.5,18.5,0,14.8,16.5,normal
2025-05-17T22:00:00,Northside_Fulfillment,12.7,20.5,0,12.1,16.7,normal
2025-05-17T23:00:00,Northside_Fulfillment,11.0,19.2,0,11.2,16.6,normal
2025-05-17T00:00:00,Central_Fulfillment,9.7,12.5,0,11.9,17.9,normal
2025-05-17T01:00:00,Central_Fulfillment,7.4,13.9,0,10.9,15.6,normal
2025-05-17T02:00:00,Central_Fulfillment,7.1,9.9,0,11.9,15.0,normal
2025-05-17T03:00:00,Central_Fulfillment,5.7,13.5,0,11.4,16.8,normal
2025-05-17T04:00:00,Central_Fulfillment,9.4,12.1,0,12.8,17.5,normal
2025-05-17T05:00:00,Central_Fulfillment,4.6,6.8,0,15.2,16.8,normal
2025-05-17T06:00:00,Central_Fulfillment,8.6,13.6,0,17.1,16.1,normal
2025-05-17T07:00:00,Central_Fulfillment,7.0,14.5,0,18.2,15.8,normal
2025-05-17T08:00:00,Central_Fulfillment,5.7,11.9,0,18.3,16.2,normal
2025-05-17T09:00:00,Central_Fulfillment,8.5,16.1,0,20.6,15.2,normal
2025-05-17T10:00:00,Central_Fulfillment,9.9,13.3,0,23.9,14.9,normal
2025-05-17T11:00:00,Central_Fulfillment,9.0,14.3,0,23.9,17.2,normal
2025-05-17T12:00:00,Central_Fulfillment,11.0,15.4,0,24.2,14.5,normal
2025-05-17T13:00:00,Central_Fulfillment,14.1,16.6,0,25.6,15.4,normal
2025-05-17T14:00:00,Central_Fulfillment,15.4,21.1,0,24.1,15.9,normal
2025-05-17T15:00:00,Central_Fulfillment,13.8,18.0,0,24.9,14.0,normal
2025-05-17T16:00:00,Central_Fulfillment,15.0,17.7,0,23.5,16.5,normal
2025-05-17T17:00:00,Central_Fulfillment,16.9,20.5,0,22.0,15.9,normal
2025-05-17T18:00:00,Central_Fulfillment,13.5,20.1,0,20.2,15.4,normal
2025-05-17T19:00:00,Central_Fulfillment,13.1,20.8,0,19.0,15.8,normal
2025-05-17T20:00:00,Central_Fulfillment,14.8,21.4,0,15.9,16.0,normal
2025-05-17T21:00:00,Central_Fulfillment,13.6,18.2,0,14.8,15.7,normal
2025-05-17T22:00:00,Central_Fulfillment,11.6,19.1,0,13.7,16.3,normal
2025-05-17T23:00:00,Central_Fulfillment,9.9,12.6,0,11.6,15.0,normal
2025-05-17T00:00:00,Eastside_Fulfillment,14.9,17.7,0,13.0,16.4,normal
2025-05-17T01:00:00,Eastside_Fulfillment,8.5,16.4,0,10.7,14.9,normal
2025-05-17T02:00:00,Eastside_Fulfillment,11.2,14.7,0,13.1,18,normal
2025-05-17T03:00:00,Eastside_Fulfillment,8.0,15.2,0,11.8,14.7,normal
2025-05-17T04:00:00,Eastside_Fulfillment,2.3,5.9,0,12.8,16.7,normal
2025-05-17T05:00:00,Eastside_Fulfillment,7.4,11.1,0,14.9,17.5,normal
2025-05-17T06:00:00,Eastside_Fulfillment,5.7,8.9,0,16.6,15.5,normal
2025-05-17T07:00:00,Eastside_Fulfillment,4.9,12.6,0,17.5,16.6,normal
2025-05-17T08:00:00,Eastside_Fulfillment,10.9,18.1,0,18.8,16.4,normal
2025-05-17T09:00:00,Eastside_Fulfillment,7.4,10.5,0,21.3,14.5,normal
2025-05-17T10:00:00,Eastside_Fulfillment,9.6,18.4,0,22.6,15.9,normal
2025-05-17T11:00:00,Eastside_Fulfillment,13.6,19.7,0,23.4,17.2,normal
2025-05-17T12:00:00,Eastside_Fulfillment,12.5,19.9,0,25.5,15.7,normal
2025-05-17T13:00:00,Eastside_Fulfillment,16.1,19.5,0,25.9,18,normal
2025-05-17T14:00:00,Eastside_Fulfillment,14.1,21.8,0,24.0,16.9,normal
2025-05-17T15:00:00,Eastside_Fulfillment,14.9,21.7,0,24.6,15.4,normal
2025-05-17T16:00:00,Eastside_Fulfillment,15.0,23.7,0,23.6,16.2,normal
2025-05-17T17:00:00,Eastside_Fulfillment,16.3,24.1,0,22.6,15.4,normal
2025-05-17T18:00:00,Eastside_Fulfillment,14.8,17.7,0,20.1,15.7,normal
2025-05-17T19:00:00,Eastside_Fulfillment,11.2,18.7,0,17.6,14.7,normal
2025-05-17T20:00:00,Eastside_Fulfillment,10.9,16.2,0,16.6,15.7,normal
2025-05-17T21:00:00,Eastside_Fulfillment,11.6,19.4,0,16.0,16.0,normal
2025-05-17T22:00:00,Eastside_Fulfillment,13.0,19.8,0,13.0,16.8,normal
2025-05-17T23:00:00,Eastside_Fulfillment,9.1,12.1,0,10.7,16.1,normal
2025-05-18T00:00:00,Northside_Fulfillment,9.5,18.0,0,11.2,17.0,normal
2025-05-18T01:00:00,Northside_Fulfillment,10.7,16.0,0,10.1,16.0,normal
2025-05-18T02:00:00,Northside_Fulfillment,5.3,11.1,0,10.8,16.2,normal
2025-05-18T03:00:00,Northside_Fulfillment,13.8,21.4,0,10.5,17.7,normal
2025-05-18T04:00:00,Northside_Fulfillment,6.4,9.4,0,12.2,14.0,normal
2025-05-18T05:00:00,Northside_Fulfillment,7.2,9.4,0,15.2,15.5,normal
2025-05-18T06:00:00,Northside_Fulfillment,7.7,13.0,0,18.1,16.2,normal
2025-05-18T07:00:00,Northside_Fulfillment,8.3,13.6,0,18.7,16.4,normal
2025-05-18T08:00:00,Northside_Fulfillment,9.2,12.0,0,19.6,16.8,normal
2025-05-18T09:00:00,Northside_Fulfillment,11.0,18.0,0,22.2,17.1,normal
2025-05-18T10:00:00,Northside_Fulfillment,9.9,17.5,0,23.6,14.6,normal
2025-05-18T11:00:00,Northside_Fulfillment,7.6,11.2,0,23.8,15.2,normal
2025-05-18T12:00:00,Northside_Fulfillment,13.6,22.6,0,26.1,17.2,normal
2025-05-18T13:00:00,Northside_Fulfillment,12.2,18.2,0,26.0,15.6,normal
2025-05-18T14:00:00,Northside_Fulfillment,17.2,21.8,0,25.7,16.4,normal
2025-05-18T15:00:00,Northside_Fulfillment,15.3,18.0,0,24.0,14.1,normal
2025-05-18T16:00:00,Northside_Fulfillment,16.9,19.5,0,21.5,14.5,normal
2025-05-18T17:00:00,Northside_Fulfillment,13.9,18.2,0,23.0,17.1,normal
2025-05-18T18:00:00,Northside_Fulfillment,10.8,14.7,0,20.9,15.9,normal
2025-05-18T19:00:00,Northside_Fulfillment,15.2,21.9,0,19.0,14.6,normal
2025-05-18T20:00:00,Northside_Fulfillment,15.6,22.6,0,17.7,14.6,normal
2025-05-18T21:00:00,Northside_Fulfillment,15.1,20.2,0,15.3,16.5,normal
2025-05-18T22:00:00,Northside_Fulfillment,11.8,14.1,0,12.3,15.8,normal
2025-05-18T23:00:00,Northside_Fulfillment,10.6,19.1,0,10.9,15.6,normal
2025-05-18T00:00:00,Central_Fulfillment,8.5,15.1,0,11.3,15.5,normal
2025-05-18T01:00:00,Central_Fulfillment,9.0,18.0,0,12.3,16.0,normal
2025-05-18T02:00:00,Central_Fulfillment,9.8,15.3,0,11.9,16.0,normal
2025-05-18T03:00:00,Central_Fulfillment,7.0,10.7,0,11.9,15.1,normal
2025-05-18T04:00:00,Central_Fulfillment,6.8,13.8,0,12.6,13.0,normal
2025-05-18T05:00:00,Central_Fulfillment,6.1,9.8,0,13.4,16.3,normal
2025-05-18T06:00:00,Central_Fulfillment,12.3,19.0,0,16.8,16.9,normal
2025-05-18T07:00:00,Central_Fulfillment,6.0,11.0,0,17.9,14.7,normal
2025-05-18T08:00:00,Central_Fulfillment,5.5,14.5,0,19.0,16.1,normal
2025-05-18T09:00:00,Central_Fulfillment,9.8,17.3,0,22.3,16.7,normal
2025-05-18T10:00:00,Central_Fulfillment,12.6,15.3,0,24.2,15.1,normal
2025-05-18T11:00:00,Central_Fulfillment,12.7,20.2,0,24.0,16.3,normal
2025-05-18T12:00:00,Central_Fulfillment,14.8,20.6,0,23.8,16.3,normal
2025-05-18T13:00:00,Central_Fulfillment,14.1,17.8,0,25.0,15.3,normal
2025-05-18T14:00:00,Central_Fulfillment,12.9,15.5,0,24.2,15.3,normal
2025-05-18T15:00:00,Central_Fulfillment,14.3,21.1,0,24.5,16.6,normal
2025-05-18T16:00:00,Central_Fulfillment,15.3,19.7,0,23.3,16.0,normal
2025-05-18T17:00:00,Central_Fulfillment,16.4,21.6,0,21.2,15.6,normal
2025-05-18T18:00:00,Central_Fulfillment,18.1,20.6,0,19.2,17.1,normal
2025-05-18T19:00:00,Central_Fulfillment,13.2,21.1,0,17.6,14.6,normal
2025-05-18T20:00:00,Central_Fulfillment,14.1,21.1,0,17.5,17.7,normal
2025-05-18T21:00:00,Central_Fulfillment,16.2,21.2,0,15.1,16.2,normal
2025-05-18T22:00:00,Central_Fulfillment,11.8,14.6,0,13.8,18,normal
2025-05-18T23:00:00,Central_Fulfillment,12.5,20.0,0,13.5,15.7,normal
2025-05-18T00:00:00,Eastside_Fulfillment,8.9,14.7,0,11.4,16.1,normal
2025-05-18T01:00:00,Eastside_Fulfillment,10.1,18.5,0,10.8,17.9,normal
2025-05-18T02:00:00,Eastside_Fulfillment,6.2,8.8,0,11.7,15.2,normal
2025-05-18T03:00:00,Eastside_Fulfillment,6.4,13.8,0,13.6,16.2,normal
2025-05-18T04:00:00,Eastside_Fulfillment,6.9,11.1,0,12.5,14.7,normal
2025-05-18T05:00:00,Eastside_Fulfillment,5.6,11.0,0,14.9,18,normal
2025-05-18T06:00:00,Eastside_Fulfillment,7.1,9.9,0,16.6,17.1,normal
2025-05-18T07:00:00,Eastside_Fulfillment,5.1,9.4,0,18.0,16.1,normal
2025-05-18T08:00:00,Eastside_Fulfillment,11.1,19.6,0,20.1,14.9,normal
2025-05-18T09:00:00,Eastside_Fulfillment,8.9,12.0,0,21.1,17.1,normal
2025-05-18T10:00:00,Eastside_Fulfillment,11.5,13.7,0,22.6,16.0,normal
2025-05-18T11:00:00,Eastside_Fulfillment,10.0,14.3,0,23.8,17.1,normal
2025-05-18T12:00:00,Eastside_Fulfillment,12.6,15.1,0,24.8,17.3,normal
2025-05-18T13:00:00,Eastside_Fulfillment,14.3,20.1,0,23.7,17.8,normal
2025-05-18T14:00:00,Eastside_Fulfillment,13.4,19.1,0,22.8,16.1,normal
2025-05-18T15:00:00,Eastside_Fulfillment,15.9,23.3,0,24.8,15.9,normal
2025-05-18T16:00:00,Eastside_Fulfillment,15.4,20.5,0,23.7,15.4,normal
2025-05-18T17:00:00,Eastside_Fulfillment,14.5,22.6,0,21.4,16.0,normal
2025-05-18T18:00:00,Eastside_Fulfillment,13.5,17.4,0,19.9,16.4,normal
2025-05-18T19:00:00,Eastside_Fulfillment,11.1,19.6,0,16.8,16.0,normal
2025-05-18T20:00:00,Eastside_Fulfillment,14.5,22.9,0,16.1,17.6,normal
2025-05-18T21:00:00,Eastside_Fulfillment,8.2,16.2,0,14.8,16.5,normal
2025-05-18T22:00:00,Eastside_Fulfillment,14.2,21.8,0,12.8,18.0,normal
2025-05-18T23:00:00,Eastside_Fulfillment,9.5,17.2,0,11.1,17.3,normal
2025-05-19T00:00:00,Northside_Fulfillment,7.7,15.4,0,12.2,14.5,normal
2025-05-19T01:00:00,Northside_Fulfillment,8.0,14.9,0,10.8,15.0,normal
2025-05-19T02:00:00,Northside_Fulfillment,6.3,9.8,0,10.8,15.9,normal
2025-05-19T03:00:00,Northside_Fulfillment,12.5,16.2,0,12.4,15.3,normal
2025-05-19T04:00:00,Northside_Fulfillment,6.0,14.4,0,12.0,14.5,normal
2025-05-19T05:00:00,Northside_Fulfillment,9.8,16.7,0,15.8,15.5,normal
2025-05-19T06:00:00,Northside_Fulfillment,4.8,13.6,0,15.7,15.5,normal
2025-05-19T07:00:00,Northside_Fulfillment,8.0,10.0,0,17.6,15.3,normal
2025-05-19T08:00:00,Northside_Fulfillment,4.9,9.8,0,19.8,16.1,normal
2025-05-19T09:00:00,Northside_Fulfillment,11.8,15.2,0,22.7,17.4,normal
2025-05-19T10:00:00,Northside_Fulfillment,10.0,19.0,0,23.4,18,normal
2025-05-19T11:00:00,Northside_Fulfillment,9.6,12.9,0,24.1,14.8,normal
2025-05-19T12:00:00,Northside_Fulfillment,13.8,20.0,0,24.4,18,normal
2025-05-19T13:00:00,Northside_Fulfillment,11.5,17.0,0,22.7,15.7,normal
2025-05-19T14:00:00,Northside_Fulfillment,16.7,24.3,0,25.2,17.5,normal
2025-05-19T15:00:00,Northside_Fulfillment,16.8,23.3,0,23.4,15.8,normal
2025-05-19T16:00:00,Northside_Fulfillment,15.3,21.8,0,23.0,16.4,normal
2025-05-19T17:00:00,Northside_Fulfillment,14.0,21.1,0,21.3,15.0,normal
2025-05-19T18:00:00,Northside_Fulfillment,14.6,16.9,0,19.8,17.7,normal
2025-05-19T19:00:00,Northside_Fulfillment,15.8,20.6,0,16.6,16.4,normal
2025-05-19T20:00:00,Northside_Fulfillment,12.4,17.2,0,15.7,16.3,normal
2025-05-19T21:00:00,Northside_Fulfillment,13.3,22.2,0,15.4,16.0,normal
2025-05-19T22:00:00,Northside_Fulfillment,10.0,13.0,0,13.1,17.3,normal
2025-05-19T23:00:00,Northside_Fulfillment,12.2,20.0,0,11.5,16.1,normal
2025-05-19T00:00:00,Central_Fulfillment,9.2,17.5,0,11.3,18,normal
2025-05-19T01:00:00,Central_Fulfillment,6.5,12.0,0,10.4,16.2,normal
2025-05-19T02:00:00,Central_Fulfillment,9.4,15.5,0,11.5,17.1,normal
2025-05-19T03:00:00,Central_Fulfillment,5.8,13.6,0,13.4,15.0,normal
2025-05-19T04:00:00,Central_Fulfillment,9.8,14.1,0,13.9,15.5,normal
2025-05-19T05:00:00,Central_Fulfillment,5.6,9.2,0,15.2,14.9,normal
2025-05-19T06:00:00,Central_Fulfillment,6.2,14.2,0,17.2,14.8,normal
2025-05-19T07:00:00,Central_Fulfillment,6.7,10.4,0,17.1,15.6,normal
2025-05-19T08:00:00,Central_Fulfillment,5.4,13.3,0,20.4,16.2,normal
2025-05-19T09:00:00,Central_Fulfillment,8.7,17.1,0,21.4,16.5,normal
2025-05-19T10:00:00,Central_Fulfillment,8.7,13.8,0,23.2,15.6,normal
2025-05-19T11:00:00,Central_Fulfillment,12.5,17.7,0,22.7,16.9,normal
2025-05-19T12:00:00,Central_Fulfillment,13.2,21.3,0,25.7,17.1,normal
2025-05-19T13:00:00,Central_Fulfillment,11.7,14.3,0,23.7,14.9,normal
2025-05-19T14:00:00,Central_Fulfillment,14.3,17.8,0,24.5,14.3,normal
2025-05-19T15:00:00,Central_Fulfillment,15.7,23.4,0,23.5,15.6,normal
2025-05-19T16:00:00,Central_Fulfillment,13.8,19.3,0,23.8,16.6,normal
2025-05-19T17:00:00,Central_Fulfillment,16.8,19.9,0,22.3,13.3,normal
2025-05-19T18:00:00,Central_Fulfillment,11.6,19.6,0,19.6,15.6,normal
2025-05-19T19:00:00,Central_Fulfillment,15.1,19.0,0,17.8,16.2,normal
2025-05-19T20:00:00,Central_Fulfillment,16.6,24.2,0,15.8,16.3,normal
2025-05-19T21:00:00,Central_Fulfillment,15.3,21.1,0,14.4,17.9,normal
2025-05-19T22:00:00,Central_Fulfillment,15.1,22.6,0,13.1,15.9,normal
2025-05-19T23:00:00,Central_Fulfillment,10.5,18.3,0,12.4,15.5,normal
2025-05-19T00:00:00,Eastside_Fulfillment,8.4,15.2,0,11.6,14.3,normal
2025-05-19T01:00:00,Eastside_Fulfillment,5.0,10.6,0,12.2,15.6,normal
2025-05-19T02:00:00,Eastside_Fulfillment,7.0,9.4,0,11.6,17.5,normal
2025-05-19T03:00:00,Eastside_Fulfillment,5.7,11.8,0,11.1,17.2,normal
2025-05-19T04:00:00,Eastside_Fulfillment,5.1,7.9,0,13.1,14.9,normal
2025-05-19T05:00:00,Eastside_Fulfillment,5.8,8.3,0,13.2,15.7,normal
2025-05-19T06:00:00,Eastside_Fulfillment,3.8,10.3,0,15.8,14.7,normal
2025-05-19T07:00:00,Eastside_Fulfillment,4.9,13.8,0,18.0,16.1,normal
2025-05-19T08:00:00,Eastside_Fulfillment,10.4,17.9,0,21.3,17.1,normal
2025-05-19T09:00:00,Eastside_Fulfillment,10.7,16.8,0,21.1,15.0,normal
2025-05-19T10:00:00,Eastside_Fulfillment,7.6,11.5,0,23.5,15.5,normal
2025-05-19T11:00:00,Eastside_Fulfillment,9.9,16.9,0,23.5,16.7,normal
2025-05-19T12:00:00,Eastside_Fulfillment,12.9,21.6,0,24.1,16.3,normal
2025-05-19T13:00:00,Eastside_Fulfillment,11.5,17.1,0,24.2,17.4,normal
2025-05-19T14:00:00,Eastside_Fulfillment,16.1,23.2,0,25.3,16.2,normal
2025-05-19T15:00:00,Eastside_Fulfillment,13.3,18.3,0,23.7,16.1,normal
2025-05-19T16:00:00,Eastside_Fulfillment,16.7,23.6,0,24.5,18,normal
2025-05-19T17:00:00,Eastside_Fulfillment,17.5,23.5,0,21.3,16.7,normal
2025-05-19T18:00:00,Eastside_Fulfillment,11.8,20.4,0,20.1,16.9,normal
2025-05-19T19:00:00,Eastside_Fulfillment,14.9,21.6,0,18.1,16.0,normal
2025-05-19T20:00:00,Eastside_Fulfillment,17.3,23.1,0,15.5,14.9,normal
2025-05-19T21:00:00,Eastside_Fulfillment,13.2,20.2,0,14.2,15.1,normal
2025-05-19T22:00:00,Eastside_Fulfillment,9.4,17.4,0,13.0,16.4,normal
2025-05-19T23:00:00,Eastside_Fulfillment,11.8,17.3,0,12.3,15.4,normal
2025-05-20T00:00:00,Northside_Fulfillment,11.3,15.2,0,11.7,17.5,normal
2025-05-20T01:00:00,Northside_Fulfillment,11.1,18.2,0,10.9,16.2,normal
2025-05-20T02:00:00,Northside_Fulfillment,7.0,11.0,0,11.8,16.2,normal
2025-05-20T03:00:00,Northside_Fulfillment,8.7,13.0,0,12.9,14.9,normal
2025-05-20T04:00:00,Northside_Fulfillment,8.0,13.1,0,14.7,17.4,normal
2025-05-20T05:00:00,Northside_Fulfillment,5.0,7.1,0,15.2,16.2,normal
2025-05-20T06:00:00,Northside_Fulfillment,9.2,16.8,0,15.0,14.9,normal
2025-05-20T07:00:00,Northside_Fulfillment,8.8,12.0,0,18.3,15.3,normal
2025-05-20T08:00:00,Northside_Fulfillment,6.3,12.0,0,19.8,16.1,normal
2025-05-20T09:00:00,Northside_Fulfillment,11.9,20.3,0,21.3,16.0,normal
2025-05-20T10:00:00,Northside_Fulfillment,7.0,13.1,0,23.0,16.3,normal
2025-05-20T11:00:00,Northside_Fulfillment,10.5,12.7,0,23.9,16.2,normal
2025-05-20T12:00:00,Northside_Fulfillment,8.4,13.1,0,24.3,15.6,normal
2025-05-20T13:00:00,Northside_Fulfillment,13.8,18.3,0,25.4,15.9,normal
2025-05-20T14:00:00,Northside_Fulfillment,16.1,24.9,0,24.3,14.8,normal
2025-05-20T15:00:00,Northside_Fulfillment,15.7,18.9,0,23.2,15.3,normal
2025-05-20T16:00:00,Northside_Fulfillment,12.9,21.0,0,20.7,15.2,normal
2025-05-20T17:00:00,Northside_Fulfillment,17.3,24.6,0,21.8,16.3,normal
2025-05-20T18:00:00,Northside_Fulfillment,14.6,17.3,0,21.6,14.2,normal
2025-05-20T19:00:00,Northside_Fulfillment,13.5,19.5,0,17.9,14.9,normal
2025-05-20T20:00:00,Northside_Fulfillment,13.9,16.2,0,17.1,15.6,normal
2025-05-20T21:00:00,Northside_Fulfillment,14.0,22.3,0,13.3,17.0,normal
2025-05-20T22:00:00,Northside_Fulfillment,14.1,20.5,0,13.9,14.2,normal
2025-05-20T23:00:00,Northside_Fulfillment,11.8,20.8,0,10.4,16.0,normal
2025-05-20T00:00:00,Central_Fulfillment,11.7,17.5,0,11.1,16.8,normal
2025-05-20T01:00:00,Central_Fulfillment,9.2,17.4,0,12.4,14.9,normal
2025-05-20T02:00:00,Central_Fulfillment,6.6,11.0,0,11.9,18,normal
2025-05-20T03:00:00,Central_Fulfillment,6.5,10.6,0,11.2,15.8,normal
2025-05-20T04:00:00,Central_Fulfillment,5.3,9.8,0,12.8,16.1,normal
2025-05-20T05:00:00,Central_Fulfillment,7.7,15.7,0,14.8,16.3,normal
2025-05-20T06:00:00,Central_Fulfillment,3.1,8.3,0,16.3,16.3,normal
2025-05-20T07:00:00,Central_Fulfillment,8.5,16.5,0,17.7,16.0,normal
2025-05-20T08:00:00,Central_Fulfillment,6.0,13.4,0,20.2,15.8,normal
2025-05-20T09:00:00,Central_Fulfillment,9.9,13.2,0,20.5,14.3,normal
2025-05-20T10:00:00,Central_Fulfillment,7.5,12.3,0,22.6,14.8,normal
2025-05-20T11:00:00,Central_Fulfillment,11.9,16.0,0,23.6,16.4,normal
2025-05-20T12:00:00,Central_Fulfillment,14.2,19.7,0,23.5,17.1,normal
2025-05-20T13:00:00,Central_Fulfillment,12.6,20.2,0,25.6,15.1,normal
2025-05-20T14:00:00,Central_Fulfillment,12.4,19.4,0,24.2,15.1,normal
2025-05-20T15:00:00,Central_Fulfillment,13.3,16.7,0,23.6,16.8,normal
2025-05-20T16:00:00,Central_Fulfillment,14.2,21.4,0,22.5,14.3,normal
2025-05-20T17:00:00,Central_Fulfillment,14.6,22.1,0,21.2,17.5,normal
2025-05-20T18:00:00,Central_Fulfillment,16.9,21.2,0,20.3,16.1,normal
2025-05-20T19:00:00,Central_Fulfillment,17.6,24.4,0,18.5,15.8,normal
2025-05-20T20:00:00,Central_Fulfillment,16.8,20.9,0,15.4,15.4,normal
2025-05-20T21:00:00,Central_Fulfillment,14.1,21.0,0,13.8,15.8,normal
2025-05-20T22:00:00,Central_Fulfillment,14.2,22.3,0,14.2,16.1,normal
2025-05-20T23:00:00,Central_Fulfillment,10.9,19.8,0,12.3,15.2,normal
2025-05-20T00:00:00,Eastside_Fulfillment,9.6,17.3,0,12.0,17.0,normal
2025-05-20T01:00:00,Eastside_Fulfillment,8.3,16.5,0,10.7,16.9,normal
2025-05-20T02:00:00,Eastside_Fulfillment,7.1,13.2,0,11.6,17.3,normal
2025-05-20T03:00:00,Eastside_Fulfillment,5.7,10.7,0,12.1,18,normal
2025-05-20T04:00:00,Eastside_Fulfillment,8.7,15.5,0,14.0,16.3,normal
2025-05-20T05:00:00,Eastside_Fulfillment,9.4,16.3,0,14.4,15.8,normal
2025-05-20T06:00:00,Eastside_Fulfillment,4.2,11.3,0,16.0,15.6,normal
2025-05-20T07:00:00,Eastside_Fulfillment,10.1,15.2,0,18.1,15.1,normal
2025-05-20T08:00:00,Eastside_Fulfillment,13.1,21.1,0,20.4,16.1,normal
2025-05-20T09:00:00,Eastside_Fulfillment,8.5,12.3,0,22.4,17.6,normal
2025-05-20T10:00:00,Eastside_Fulfillment,11.6,17.1,0,24.6,16.9,normal
2025-05-20T11:00:00,Eastside_Fulfillment,10.7,13.3,0,25.1,15.2,normal
2025-05-20T12:00:00,Eastside_Fulfillment,11.0,16.0,0,25.1,16.9,normal
2025-05-20T13:00:00,Eastside_Fulfillment,12.4,15.3,0,25.7,15.7,normal
2025-05-20T14:00:00,Eastside_Fulfillment,17.6,22.8,0,25.0,15.6,normal
2025-05-20T15:00:00,Eastside_Fulfillment,14.4,22.6,0,23.7,15.4,normal
2025-05-20T16:00:00,Eastside_Fulfillment,12.7,20.5,0,22.1,15.4,normal
2025-05-20T17:00:00,Eastside_Fulfillment,18.2,26.5,0,22.2,16.8,normal
2025-05-20T18:00:00,Eastside_Fulfillment,14.0,20.9,0,19.6,17.3,normal
2025-05-20T19:00:00,Eastside_Fulfillment,14.9,17.8,0,17.5,14.9,normal
2025-05-20T20:00:00,Eastside_Fulfillment,14.2,19.6,0,17.0,15.5,normal
2025-05-20T21:00:00,Eastside_Fulfillment,14.0,18.2,0,13.5,15.6,normal
2025-05-20T22:00:00,Eastside_Fulfillment,12.0,19.6,0,13.0,16.6,normal
2025-05-20T23:00:00,Eastside_Fulfillment,11.1,15.4,0,11.9,17.0,normal
2025-05-21T00:00:00,Northside_Fulfillment,10.4,17.4,0,11.3,17.2,normal
2025-05-21T01:00:00,Northside_Fulfillment,7.8,11.9,0,10.5,15.8,normal
2025-05-21T02:00:00,Northside_Fulfillment,10.5,18.3,0,12.8,15.2,normal
2025-05-21T03:00:00,Northside_Fulfillment,7.7,12.6,0,9.6,17.3,normal
2025-05-21T04:00:00,Northside_Fulfillment,6.8,9.8,0,14.6,17.5,normal
2025-05-21T05:00:00,Northside_Fulfillment,6.7,13.1,0,13.4,15.5,normal
2025-05-21T06:00:00,Northside_Fulfillment,5.7,10.1,0,16.6,16.0,normal
2025-05-21T07:00:00,Northside_Fulfillment,8.1,15.3,0,18.4,15.5,normal
2025-05-21T08:00:00,Northside_Fulfillment,9.2,17.2,0,18.7,15.7,normal
2025-05-21T09:00:00,Northside_Fulfillment,14.9,21.3,0,22.6,17.1,normal
2025-05-21T10:00:00,Northside_Fulfillment,11.4,14.5,0,23.5,17.0,normal
2025-05-21T11:00:00,Northside_Fulfillment,12.2,20.9,0,24.5,15.8,normal
2025-05-21T12:00:00,Northside_Fulfillment,11.8,18.9,0,25.0,16.8,normal
2025-05-21T13:00:00,Northside_Fulfillment,17.6,23.1,0,26.0,16.1,normal
2025-05-21T14:00:00,Northside_Fulfillment,14.5,21.6,0,25.1,16.9,normal
2025-05-21T15:00:00,Northside_Fulfillment,12.3,18.1,0,24.6,16.3,normal
2025-05-21T16:00:00,Northside_Fulfillment,12.4,17.0,0,21.9,17.3,normal
2025-05-21T17:00:00,Northside_Fulfillment,19.5,26.7,0,21.9,16.3,normal
2025-05-21T18:00:00,Northside_Fulfillment,14.6,21.5,0,21.2,15.4,normal
2025-05-21T19:00:00,Northside_Fulfillment,18.5,21.9,0,17.2,15.7,normal
