merchant_event_id,order_id,merchant_id,merchant_name,event_at,ready_status,estimated_prep_min,additional_delay_min,handoff_verified
ME-34946,ORD-US-34945,M-009,Daily Mart,2025-05-11T21:14:00,ready_on_time,19.0,0,True
ME-34947,ORD-US-34946,M-011,Wellness Pharmacy,2025-05-11T10:25:48,ready_on_time,15.8,0,True
ME-34948,ORD-US-34947,M-012,Tech Stop,2025-05-11T11:58:42,ready_on_time,18.7,0,True
ME-34949,ORD-US-34948,M-009,Daily Mart,2025-05-11T17:37:12,ready_on_time,22.2,0,True
ME-34950,ORD-US-34949,M-010,Burger District,2025-05-11T20:41:24,ready_on_time,11.4,0,True
ME-34951,ORD-US-34950,M-012,Tech Stop,2025-05-11T14:15:48,ready_on_time,10.8,0,True
ME-34952,ORD-US-34951,M-010,Burger District,2025-05-11T11:49:12,ready_on_time,14.2,0,True
ME-34953,ORD-US-34952,M-010,Burger District,2025-05-11T14:20:18,ready_on_time,15.3,0,True
ME-34954,ORD-US-34953,M-011,Wellness Pharmacy,2025-05-11T19:46:30,ready_on_time,16.5,0,True
ME-34955,ORD-US-34954,M-009,Daily Mart,2025-05-11T11:13:18,ready_on_time,13.3,0,True
ME-34956,ORD-US-34955,M-009,Daily Mart,2025-05-11T08:15:06,ready_on_time,15.1,0,True
ME-34957,ORD-US-34956,M-012,Tech Stop,2025-05-11T17:30:30,ready_on_time,10.5,0,True
ME-34958,ORD-US-34957,M-010,Burger District,2025-05-11T20:46:06,ready_on_time,11.1,0,True
ME-34959,ORD-US-34958,M-012,Tech Stop,2025-05-11T17:47:30,ready_on_time,7.5,0,True
ME-34960,ORD-US-34959,M-010,Burger District,2025-05-11T18:26:30,ready_on_time,11.5,0,True
ME-34961,ORD-US-34960,M-010,Burger District,2025-05-11T17:00:18,ready_on_time,15.3,0,True
ME-34962,ORD-US-34961,M-010,Burger District,2025-05-11T12:41:06,ready_on_time,16.1,0,True
ME-34963,ORD-US-34962,M-011,Wellness Pharmacy,2025-05-11T17:45:36,ready_on_time,10.6,0,True
ME-34964,ORD-US-34963,M-010,Burger District,2025-05-11T14:28:54,ready_on_time,18.9,0,True
ME-34965,ORD-US-34964,M-009,Daily Mart,2025-05-11T19:42:42,ready_on_time,12.7,0,True
ME-34966,ORD-US-34965,M-010,Burger District,2025-05-11T18:18:06,ready_on_time,18.1,0,True
ME-34967,ORD-US-34966,M-012,Tech Stop,2025-05-11T08:24:24,ready_on_time,19.4,0,True
ME-34968,ORD-US-34967,M-011,Wellness Pharmacy,2025-05-11T15:15:24,ready_on_time,5.4,0,True
ME-34969,ORD-US-34968,M-011,Wellness Pharmacy,2025-05-11T14:03:30,ready_on_time,18.5,0,True
ME-34970,ORD-US-34969,M-012,Tech Stop,2025-05-11T13:04:30,ready_on_time,14.5,0,True
ME-34971,ORD-US-34970,M-003,Pasta Garden,2025-05-12T13:38:06,ready_on_time,13.1,0,True
ME-34972,ORD-US-34971,M-001,Green Basket Market,2025-05-12T15:46:30,ready_on_time,16.5,0,True
ME-34973,ORD-US-34972,M-001,Green Basket Market,2025-05-12T20:15:12,ready_on_time,20.2,0,True
ME-34974,ORD-US-34973,M-001,Green Basket Market,2025-05-12T13:32:30,ready_on_time,22.5,0,True
ME-34975,ORD-US-34974,M-002,Crisp & Co.,2025-05-12T10:01:30,ready_on_time,11.5,0,True
ME-34976,ORD-US-34975,M-003,Pasta Garden,2025-05-12T19:51:48,ready_on_time,11.8,0,True
ME-34977,ORD-US-34976,M-001,Green Basket Market,2025-05-12T09:09:54,ready_on_time,14.9,0,True
ME-34978,ORD-US-34977,M-002,Crisp & Co.,2025-05-12T16:50:18,ready_on_time,15.3,0,True
ME-34979,ORD-US-34978,M-001,Green Basket Market,2025-05-12T14:04:18,ready_on_time,19.3,0,True
ME-34980,ORD-US-34979,M-004,QuickCare Pharmacy,2025-05-12T19:44:24,ready_on_time,19.4,0,True
ME-34981,ORD-US-34980,M-001,Green Basket Market,2025-05-12T20:02:48,ready_on_time,7.8,0,True
ME-34982,ORD-US-34981,M-002,Crisp & Co.,2025-05-12T18:59:24,ready_on_time,14.4,0,True
ME-34983,ORD-US-34982,M-004,QuickCare Pharmacy,2025-05-12T11:02:12,ready_on_time,17.2,0,True
ME-34984,ORD-US-34983,M-002,Crisp & Co.,2025-05-12T09:04:36,ready_on_time,19.6,0,True
ME-34985,ORD-US-34984,M-002,Crisp & Co.,2025-05-12T16:42:12,ready_on_time,7.2,0,True
ME-34986,ORD-US-34985,M-004,QuickCare Pharmacy,2025-05-12T17:19:18,ready_on_time,9.3,0,True
ME-34987,ORD-US-34986,M-001,Green Basket Market,2025-05-12T12:38:06,ready_on_time,18.1,0,True
ME-34988,ORD-US-34987,M-003,Pasta Garden,2025-05-12T12:59:18,ready_on_time,14.3,0,True
ME-34989,ORD-US-34988,M-004,QuickCare Pharmacy,2025-05-12T14:14:06,ready_on_time,9.1,0,True
ME-34990,ORD-US-34989,M-002,Crisp & Co.,2025-05-12T19:23:30,ready_on_time,13.5,0,True
ME-34991,ORD-US-34990,M-003,Pasta Garden,2025-05-12T12:56:06,ready_on_time,21.1,0,True
ME-34992,ORD-US-34991,M-003,Pasta Garden,2025-05-12T16:58:18,ready_on_time,8.3,0,True
ME-34993,ORD-US-34992,M-002,Crisp & Co.,2025-05-12T08:30:36,ready_on_time,10.6,0,True
ME-34994,ORD-US-34993,M-004,QuickCare Pharmacy,2025-05-12T11:21:42,ready_on_time,11.7,0,True
ME-34995,ORD-US-34994,M-002,Crisp & Co.,2025-05-12T12:13:18,ready_on_time,18.3,0,True
ME-34996,ORD-US-34995,M-002,Crisp & Co.,2025-05-12T21:11:18,ready_on_time,16.3,0,True
ME-34997,ORD-US-34996,M-001,Green Basket Market,2025-05-12T10:44:18,ready_on_time,14.3,0,True
ME-34998,ORD-US-34997,M-003,Pasta Garden,2025-05-12T17:18:06,ready_on_time,8.1,0,True
ME-34999,ORD-US-34998,M-003,Pasta Garden,2025-05-12T09:11:00,ready_on_time,6.0,0,True
ME-35000,ORD-US-34999,M-003,Pasta Garden,2025-05-12T13:01:24,ready_on_time,11.4,0,True
ME-35001,ORD-US-35000,M-004,QuickCare Pharmacy,2025-05-12T08:54:24,ready_on_time,19.4,0,True
ME-35002,ORD-US-35001,M-004,QuickCare Pharmacy,2025-05-12T09:41:54,ready_on_time,21.9,0,True
ME-35003,ORD-US-35002,M-004,QuickCare Pharmacy,2025-05-12T17:21:42,ready_on_time,11.7,0,True
ME-35004,ORD-US-35003,M-002,Crisp & Co.,2025-05-12T17:32:48,ready_on_time,12.8,0,True
ME-35005,ORD-US-35004,M-002,Crisp & Co.,2025-05-12T14:09:54,ready_on_time,9.9,0,True
ME-35006,ORD-US-35005,M-004,QuickCare Pharmacy,2025-05-12T20:16:36,ready_on_time,16.6,0,True
ME-35007,ORD-US-35006,M-006,Fresh Roots Grocery,2025-05-12T14:41:24,ready_on_time,11.4,0,True
ME-35008,ORD-US-35007,M-006,Fresh Roots Grocery,2025-05-12T09:15:24,ready_on_time,10.4,0,True
ME-35009,ORD-US-35008,M-005,Corner Table,2025-05-12T14:53:06,ready_on_time,23.1,0,True
ME-35010,ORD-US-35009,M-005,Corner Table,2025-05-12T13:10:30,ready_on_time,15.5,0,True
ME-35011,ORD-US-35010,M-005,Corner Table,2025-05-12T17:52:18,ready_on_time,17.3,0,True
ME-35012,ORD-US-35011,M-008,Noodle House,2025-05-12T13:50:06,ready_on_time,15.1,0,True
ME-35013,ORD-US-35012,M-005,Corner Table,2025-05-12T17:36:00,ready_on_time,16.0,0,True
ME-35014,ORD-US-35013,M-007,Home & Handy,2025-05-12T12:46:42,ready_on_time,16.7,0,True
ME-35015,ORD-US-35014,M-006,Fresh Roots Grocery,2025-05-12T14:12:30,ready_on_time,7.5,0,True
ME-35016,ORD-US-35015,M-006,Fresh Roots Grocery,2025-05-12T09:47:48,ready_on_time,7.8,0,True
ME-35017,ORD-US-35016,M-008,Noodle House,2025-05-12T13:50:54,ready_on_time,5.9,0,True
ME-35018,ORD-US-35017,M-008,Noodle House,2025-05-12T15:34:42,ready_on_time,9.7,0,True
ME-35019,ORD-US-35018,M-005,Corner Table,2025-05-12T20:10:12,ready_on_time,15.2,0,True
ME-35020,ORD-US-35019,M-005,Corner Table,2025-05-12T10:11:42,ready_on_time,16.7,0,True
ME-35021,ORD-US-35020,M-007,Home & Handy,2025-05-12T09:03:00,ready_on_time,18.0,0,True
ME-35022,ORD-US-35021,M-007,Home & Handy,2025-05-12T18:46:00,ready_on_time,16.0,0,True
ME-35023,ORD-US-35022,M-007,Home & Handy,2025-05-12T16:37:06,ready_on_time,12.1,0,True
ME-35024,ORD-US-35023,M-007,Home & Handy,2025-05-12T12:43:06,ready_on_time,8.1,0,True
ME-35025,ORD-US-35024,M-007,Home & Handy,2025-05-12T19:28:48,ready_on_time,8.8,0,True
ME-35026,ORD-US-35025,M-005,Corner Table,2025-05-12T15:36:30,ready_on_time,16.5,0,True
ME-35027,ORD-US-35026,M-008,Noodle House,2025-05-12T21:00:00,ready_on_time,5.0,0,True
ME-35028,ORD-US-35027,M-006,Fresh Roots Grocery,2025-05-12T12:09:12,ready_on_time,9.2,0,True
ME-35029,ORD-US-35028,M-008,Noodle House,2025-05-12T15:58:30,ready_on_time,13.5,0,True
ME-35030,ORD-US-35029,M-007,Home & Handy,2025-05-12T15:43:24,ready_on_time,8.4,0,True
ME-35031,ORD-US-35030,M-008,Noodle House,2025-05-12T11:50:12,ready_on_time,20.2,0,True
ME-35032,ORD-US-35031,M-008,Noodle House,2025-05-12T13:22:00,ready_on_time,22.0,0,True
ME-35033,ORD-US-35032,M-005,Corner Table,2025-05-12T15:56:24,ready_on_time,16.4,0,True
ME-35034,ORD-US-35033,M-006,Fresh Roots Grocery,2025-05-12T19:16:48,ready_on_time,6.8,0,True
ME-35035,ORD-US-35034,M-006,Fresh Roots Grocery,2025-05-12T20:20:24,ready_on_time,10.4,0,True
ME-35036,ORD-US-35035,M-006,Fresh Roots Grocery,2025-05-12T19:09:12,ready_on_time,9.2,0,True
ME-35037,ORD-US-35036,M-007,Home & Handy,2025-05-12T20:41:06,ready_on_time,11.1,0,True
ME-35038,ORD-US-35037,M-007,Home & Handy,2025-05-12T12:06:00,ready_on_time,16.0,0,True
ME-35039,ORD-US-35038,M-007,Home & Handy,2025-05-12T12:38:48,ready_on_time,8.8,0,True
ME-35040,ORD-US-35039,M-005,Corner Table,2025-05-12T14:38:48,ready_on_time,13.8,0,True
ME-35041,ORD-US-35040,M-008,Noodle House,2025-05-12T18:29:24,ready_on_time,14.4,0,True
ME-35042,ORD-US-35041,M-007,Home & Handy,2025-05-12T11:41:00,ready_on_time,11.0,0,True
ME-35043,ORD-US-35042,M-006,Fresh Roots Grocery,2025-05-12T09:26:06,ready_on_time,11.1,0,True
ME-35044,ORD-US-35043,M-005,Corner Table,2025-05-12T14:00:18,ready_on_time,10.3,0,True
ME-35045,ORD-US-35044,M-005,Corner Table,2025-05-12T12:19:24,ready_on_time,19.4,0,True
ME-35046,ORD-US-35045,M-006,Fresh Roots Grocery,2025-05-12T11:50:06,ready_on_time,15.1,0,True
ME-35047,ORD-US-35046,M-010,Burger District,2025-05-12T15:38:18,ready_on_time,18.3,0,True
ME-35048,ORD-US-35047,M-012,Tech Stop,2025-05-12T11:30:42,ready_on_time,10.7,0,True
ME-35049,ORD-US-35048,M-012,Tech Stop,2025-05-12T11:26:48,ready_on_time,16.8,0,True
ME-35050,ORD-US-35049,M-012,Tech Stop,2025-05-12T09:29:12,ready_on_time,19.2,0,True
ME-35051,ORD-US-35050,M-011,Wellness Pharmacy,2025-05-12T12:38:12,ready_on_time,13.2,0,True
ME-35052,ORD-US-35051,M-011,Wellness Pharmacy,2025-05-12T20:22:18,ready_on_time,7.3,0,True
ME-35053,ORD-US-35052,M-010,Burger District,2025-05-12T13:33:36,ready_on_time,13.6,0,True
ME-35054,ORD-US-35053,M-010,Burger District,2025-05-12T20:25:12,ready_on_time,15.2,0,True
ME-35055,ORD-US-35054,M-010,Burger District,2025-05-12T18:38:18,ready_on_time,13.3,0,True
ME-35056,ORD-US-35055,M-012,Tech Stop,2025-05-12T15:49:48,ready_on_time,14.8,0,True
ME-35057,ORD-US-35056,M-011,Wellness Pharmacy,2025-05-12T13:04:42,ready_on_time,9.7,0,True
ME-35058,ORD-US-35057,M-009,Daily Mart,2025-05-12T21:07:54,ready_on_time,17.9,0,True
ME-35059,ORD-US-35058,M-009,Daily Mart,2025-05-12T10:03:54,ready_on_time,13.9,0,True
ME-35060,ORD-US-35059,M-010,Burger District,2025-05-12T19:37:18,ready_on_time,12.3,0,True
ME-35061,ORD-US-35060,M-011,Wellness Pharmacy,2025-05-12T11:18:12,ready_on_time,23.2,0,True
ME-35062,ORD-US-35061,M-010,Burger District,2025-05-12T12:47:30,ready_on_time,12.5,0,True
ME-35063,ORD-US-35062,M-010,Burger District,2025-05-12T16:59:48,ready_on_time,9.8,0,True
ME-35064,ORD-US-35063,M-010,Burger District,2025-05-12T13:04:12,ready_on_time,9.2,0,True
ME-35065,ORD-US-35064,M-012,Tech Stop,2025-05-12T13:40:36,ready_on_time,15.6,0,True
ME-35066,ORD-US-35065,M-011,Wellness Pharmacy,2025-05-12T14:23:36,ready_on_time,13.6,0,True
ME-35067,ORD-US-35066,M-010,Burger District,2025-05-12T20:46:00,ready_on_time,16.0,0,True
ME-35068,ORD-US-35067,M-011,Wellness Pharmacy,2025-05-12T18:12:54,ready_on_time,7.9,0,True
ME-35069,ORD-US-35068,M-011,Wellness Pharmacy,2025-05-12T11:49:06,ready_on_time,14.1,0,True
ME-35070,ORD-US-35069,M-009,Daily Mart,2025-05-12T13:13:36,ready_on_time,8.6,0,True
ME-35071,ORD-US-35070,M-011,Wellness Pharmacy,2025-05-12T08:48:30,ready_on_time,13.5,0,True
ME-35072,ORD-US-35071,M-010,Burger District,2025-05-12T12:22:36,ready_on_time,12.6,0,True
ME-35073,ORD-US-35072,M-009,Daily Mart,2025-05-12T08:39:42,ready_on_time,9.7,0,True
ME-35074,ORD-US-35073,M-009,Daily Mart,2025-05-12T11:28:18,ready_on_time,18.3,0,True
ME-35075,ORD-US-35074,M-011,Wellness Pharmacy,2025-05-12T09:17:06,ready_on_time,17.1,0,True
ME-35076,ORD-US-35075,M-010,Burger District,2025-05-12T14:07:06,ready_on_time,17.1,0,True
ME-35077,ORD-US-35076,M-009,Daily Mart,2025-05-12T08:53:54,ready_on_time,13.9,0,True
ME-35078,ORD-US-35077,M-011,Wellness Pharmacy,2025-05-12T17:28:18,ready_on_time,18.3,0,True
ME-35079,ORD-US-35078,M-010,Burger District,2025-05-12T21:07:24,ready_on_time,12.4,0,True
ME-35080,ORD-US-35079,M-009,Daily Mart,2025-05-12T10:27:18,ready_on_time,7.3,0,True
ME-35081,ORD-US-35080,M-010,Burger District,2025-05-12T08:21:06,ready_on_time,11.1,0,True
ME-35082,ORD-US-35081,M-010,Burger District,2025-05-12T15:32:42,ready_on_time,12.7,0,True
ME-35083,ORD-US-35082,M-010,Burger District,2025-05-12T15:50:30,ready_on_time,10.5,0,True
ME-35084,ORD-US-35083,M-002,Crisp & Co.,2025-05-13T19:19:30,ready_on_time,9.5,0,True
ME-35085,ORD-US-35084,M-004,QuickCare Pharmacy,2025-05-13T17:21:18,ready_on_time,16.3,0,True
ME-35086,ORD-US-35085,M-003,Pasta Garden,2025-05-13T17:35:12,ready_on_time,20.2,0,True
ME-35087,ORD-US-35086,M-002,Crisp & Co.,2025-05-13T11:08:12,ready_on_time,13.2,0,True
ME-35088,ORD-US-35087,M-002,Crisp & Co.,2025-05-13T18:07:36,ready_on_time,12.6,0,True
ME-35089,ORD-US-35088,M-001,Green Basket Market,2025-05-13T16:18:24,ready_on_time,18.4,0,True
ME-35090,ORD-US-35089,M-003,Pasta Garden,2025-05-13T13:44:00,ready_on_time,14.0,0,True
ME-35091,ORD-US-35090,M-002,Crisp & Co.,2025-05-13T13:52:06,ready_on_time,12.1,0,True
ME-35092,ORD-US-35091,M-002,Crisp & Co.,2025-05-13T12:57:54,ready_on_time,7.9,0,True
ME-35093,ORD-US-35092,M-001,Green Basket Market,2025-05-13T15:37:54,ready_on_time,12.9,0,True
ME-35094,ORD-US-35093,M-002,Crisp & Co.,2025-05-13T15:38:30,ready_on_time,18.5,0,True
ME-35095,ORD-US-35094,M-003,Pasta Garden,2025-05-13T13:24:48,ready_on_time,19.8,0,True
ME-35096,ORD-US-35095,M-002,Crisp & Co.,2025-05-13T21:02:24,ready_on_time,7.4,0,True
ME-35097,ORD-US-35096,M-003,Pasta Garden,2025-05-13T19:06:54,ready_on_time,16.9,0,True
ME-35098,ORD-US-35097,M-001,Green Basket Market,2025-05-13T20:00:36,ready_on_time,10.6,0,True
ME-35099,ORD-US-35098,M-002,Crisp & Co.,2025-05-13T11:43:42,ready_on_time,18.7,0,True
ME-35100,ORD-US-35099,M-003,Pasta Garden,2025-05-13T08:23:00,ready_on_time,13.0,0,True
ME-35101,ORD-US-35100,M-001,Green Basket Market,2025-05-13T15:03:48,ready_on_time,8.8,0,True
ME-35102,ORD-US-35101,M-002,Crisp & Co.,2025-05-13T14:05:36,ready_on_time,10.6,0,True
ME-35103,ORD-US-35102,M-001,Green Basket Market,2025-05-13T15:37:18,ready_on_time,17.3,0,True
ME-35104,ORD-US-35103,M-003,Pasta Garden,2025-05-13T16:26:30,ready_on_time,16.5,0,True
ME-35105,ORD-US-35104,M-004,QuickCare Pharmacy,2025-05-13T19:00:30,ready_on_time,15.5,0,True
ME-35106,ORD-US-35105,M-001,Green Basket Market,2025-05-13T11:06:48,ready_on_time,11.8,0,True
ME-35107,ORD-US-35106,M-003,Pasta Garden,2025-05-13T19:34:12,ready_on_time,14.2,0,True
ME-35108,ORD-US-35107,M-001,Green Basket Market,2025-05-13T21:09:00,ready_on_time,19.0,0,True
ME-35109,ORD-US-35108,M-002,Crisp & Co.,2025-05-13T08:20:00,ready_on_time,15.0,0,True
ME-35110,ORD-US-35109,M-002,Crisp & Co.,2025-05-13T17:16:42,ready_on_time,11.7,0,True
ME-35111,ORD-US-35110,M-001,Green Basket Market,2025-05-13T09:51:00,ready_on_time,11.0,0,True
ME-35112,ORD-US-35111,M-001,Green Basket Market,2025-05-13T18:03:18,ready_on_time,8.3,0,True
ME-35113,ORD-US-35112,M-001,Green Basket Market,2025-05-13T08:57:42,ready_on_time,17.7,0,True
ME-35114,ORD-US-35113,M-002,Crisp & Co.,2025-05-13T11:22:30,ready_on_time,12.5,0,True
ME-35115,ORD-US-35114,M-002,Crisp & Co.,2025-05-13T11:46:36,ready_on_time,6.6,0,True
ME-35116,ORD-US-35115,M-003,Pasta Garden,2025-05-13T09:13:36,ready_on_time,13.6,0,True
ME-35117,ORD-US-35116,M-003,Pasta Garden,2025-05-13T19:54:42,ready_on_time,19.7,0,True
ME-35118,ORD-US-35117,M-003,Pasta Garden,2025-05-13T20:12:24,ready_on_time,12.4,0,True
ME-35119,ORD-US-35118,M-004,QuickCare Pharmacy,2025-05-13T08:14:36,ready_on_time,14.6,0,True
ME-35120,ORD-US-35119,M-002,Crisp & Co.,2025-05-13T14:19:12,ready_on_time,19.2,0,True
ME-35121,ORD-US-35120,M-004,QuickCare Pharmacy,2025-05-13T09:38:54,ready_on_time,8.9,0,True
ME-35122,ORD-US-35121,M-003,Pasta Garden,2025-05-13T10:13:54,ready_on_time,8.9,0,True
ME-35123,ORD-US-35122,M-002,Crisp & Co.,2025-05-13T18:01:12,ready_on_time,11.2,0,True
ME-35124,ORD-US-35123,M-002,Crisp & Co.,2025-05-13T09:05:42,ready_on_time,20.7,0,True
ME-35125,ORD-US-35124,M-004,QuickCare Pharmacy,2025-05-13T11:45:30,ready_on_time,15.5,0,True
ME-35126,ORD-US-35125,M-004,QuickCare Pharmacy,2025-05-13T11:05:42,ready_on_time,10.7,0,True
ME-35127,ORD-US-35126,M-002,Crisp & Co.,2025-05-13T19:25:48,ready_on_time,15.8,0,True
ME-35128,ORD-US-35127,M-002,Crisp & Co.,2025-05-13T19:07:18,ready_on_time,17.3,0,True
ME-35129,ORD-US-35128,M-007,Home & Handy,2025-05-13T14:03:48,ready_on_time,8.8,0,True
ME-35130,ORD-US-35129,M-006,Fresh Roots Grocery,2025-05-13T11:20:06,ready_on_time,5.1,0,True
ME-35131,ORD-US-35130,M-006,Fresh Roots Grocery,2025-05-13T16:25:54,ready_on_time,15.9,0,True
ME-35132,ORD-US-35131,M-008,Noodle House,2025-05-13T15:58:18,ready_on_time,13.3,0,True
ME-35133,ORD-US-35132,M-005,Corner Table,2025-05-13T14:24:48,ready_on_time,14.8,0,True
ME-35134,ORD-US-35133,M-006,Fresh Roots Grocery,2025-05-13T08:31:24,ready_on_time,21.4,0,True
ME-35135,ORD-US-35134,M-005,Corner Table,2025-05-13T21:01:30,ready_on_time,11.5,0,True
ME-35136,ORD-US-35135,M-005,Corner Table,2025-05-13T14:44:54,ready_on_time,9.9,0,True
ME-35137,ORD-US-35136,M-008,Noodle House,2025-05-13T20:49:24,ready_on_time,19.4,0,True
ME-35138,ORD-US-35137,M-008,Noodle House,2025-05-13T16:16:54,ready_on_time,11.9,0,True
ME-35139,ORD-US-35138,M-008,Noodle House,2025-05-13T17:16:54,ready_on_time,11.9,0,True
ME-35140,ORD-US-35139,M-008,Noodle House,2025-05-13T09:09:18,ready_on_time,14.3,0,True
ME-35141,ORD-US-35140,M-006,Fresh Roots Grocery,2025-05-13T09:21:24,ready_on_time,11.4,0,True
ME-35142,ORD-US-35141,M-005,Corner Table,2025-05-13T13:19:30,ready_on_time,9.5,0,True
ME-35143,ORD-US-35142,M-008,Noodle House,2025-05-13T13:12:30,ready_on_time,12.5,0,True
ME-35144,ORD-US-35143,M-006,Fresh Roots Grocery,2025-05-13T17:58:00,ready_on_time,13.0,0,False
ME-35145,ORD-US-35144,M-005,Corner Table,2025-05-13T17:13:24,ready_on_time,8.4,0,True
ME-35146,ORD-US-35145,M-006,Fresh Roots Grocery,2025-05-13T20:06:24,ready_on_time,11.4,0,True
ME-35147,ORD-US-35146,M-007,Home & Handy,2025-05-13T10:18:06,ready_on_time,13.1,0,True
ME-35148,ORD-US-35147,M-008,Noodle House,2025-05-13T10:38:36,ready_on_time,13.6,0,True
ME-35149,ORD-US-35148,M-005,Corner Table,2025-05-13T17:31:24,ready_on_time,21.4,0,True
ME-35150,ORD-US-35149,M-007,Home & Handy,2025-05-13T15:41:12,ready_on_time,11.2,0,True
ME-35151,ORD-US-35150,M-008,Noodle House,2025-05-13T13:59:18,ready_on_time,9.3,0,True
ME-35152,ORD-US-35151,M-006,Fresh Roots Grocery,2025-05-13T12:48:18,ready_on_time,13.3,0,True
ME-35153,ORD-US-35152,M-007,Home & Handy,2025-05-13T10:28:42,ready_on_time,13.7,0,True
ME-35154,ORD-US-35153,M-005,Corner Table,2025-05-13T15:16:36,ready_on_time,16.6,0,True
ME-35155,ORD-US-35154,M-005,Corner Table,2025-05-13T16:48:18,ready_on_time,13.3,0,True
ME-35156,ORD-US-35155,M-005,Corner Table,2025-05-13T18:42:24,ready_on_time,12.4,0,True
ME-35157,ORD-US-35156,M-008,Noodle House,2025-05-13T10:14:00,ready_on_time,14.0,0,True
ME-35158,ORD-US-35157,M-007,Home & Handy,2025-05-13T20:11:36,ready_on_time,16.6,0,True
ME-35159,ORD-US-35158,M-008,Noodle House,2025-05-13T11:37:30,ready_on_time,17.5,0,True
ME-35160,ORD-US-35159,M-005,Corner Table,2025-05-13T09:02:42,ready_on_time,22.7,0,True
ME-35161,ORD-US-35160,M-005,Corner Table,2025-05-13T10:33:30,ready_on_time,13.5,0,True
ME-35162,ORD-US-35161,M-007,Home & Handy,2025-05-13T09:13:54,ready_on_time,18.9,0,True
ME-35163,ORD-US-35162,M-006,Fresh Roots Grocery,2025-05-13T14:54:06,ready_on_time,14.1,0,True
ME-35164,ORD-US-35163,M-007,Home & Handy,2025-05-13T16:41:24,ready_on_time,16.4,0,True
ME-35165,ORD-US-35164,M-007,Home & Handy,2025-05-13T10:01:48,ready_on_time,11.8,0,True
ME-35166,ORD-US-35165,M-005,Corner Table,2025-05-13T18:32:48,ready_on_time,7.8,0,True
ME-35167,ORD-US-35166,M-008,Noodle House,2025-05-13T19:10:48,ready_on_time,10.8,0,True
ME-35168,ORD-US-35167,M-008,Noodle House,2025-05-13T18:06:54,ready_on_time,11.9,0,True
ME-35169,ORD-US-35168,M-011,Wellness Pharmacy,2025-05-13T11:14:18,ready_on_time,9.3,0,True
ME-35170,ORD-US-35169,M-009,Daily Mart,2025-05-13T13:44:06,ready_on_time,19.1,0,True
ME-35171,ORD-US-35170,M-011,Wellness Pharmacy,2025-05-13T16:25:54,ready_on_time,15.9,0,True
ME-35172,ORD-US-35171,M-011,Wellness Pharmacy,2025-05-13T14:55:48,ready_on_time,10.8,0,True
ME-35173,ORD-US-35172,M-012,Tech Stop,2025-05-13T17:42:36,ready_on_time,12.6,0,True
ME-35174,ORD-US-35173,M-012,Tech Stop,2025-05-13T12:44:00,ready_on_time,14.0,0,True
ME-35175,ORD-US-35174,M-012,Tech Stop,2025-05-13T19:20:42,ready_on_time,10.7,0,True
ME-35176,ORD-US-35175,M-011,Wellness Pharmacy,2025-05-13T10:24:30,ready_on_time,4.5,0,True
ME-35177,ORD-US-35176,M-012,Tech Stop,2025-05-13T11:54:12,ready_on_time,19.2,0,True
ME-35178,ORD-US-35177,M-010,Burger District,2025-05-13T14:22:48,ready_on_time,17.8,0,True
ME-35179,ORD-US-35178,M-011,Wellness Pharmacy,2025-05-13T12:21:54,ready_on_time,21.9,0,True
ME-35180,ORD-US-35179,M-009,Daily Mart,2025-05-13T19:47:18,ready_on_time,7.3,0,True
ME-35181,ORD-US-35180,M-012,Tech Stop,2025-05-13T09:19:42,ready_on_time,14.7,0,True
ME-35182,ORD-US-35181,M-012,Tech Stop,2025-05-13T11:30:30,ready_on_time,15.5,0,True
ME-35183,ORD-US-35182,M-012,Tech Stop,2025-05-13T09:48:48,ready_on_time,13.8,0,True
ME-35184,ORD-US-35183,M-009,Daily Mart,2025-05-13T15:28:54,ready_on_time,18.9,0,True
ME-35185,ORD-US-35184,M-012,Tech Stop,2025-05-13T21:06:12,ready_on_time,16.2,0,True
ME-35186,ORD-US-35185,M-009,Daily Mart,2025-05-13T14:05:30,ready_on_time,15.5,0,True
ME-35187,ORD-US-35186,M-012,Tech Stop,2025-05-13T15:29:42,ready_on_time,14.7,0,True
ME-35188,ORD-US-35187,M-010,Burger District,2025-05-13T19:50:42,ready_on_time,15.7,0,True
ME-35189,ORD-US-35188,M-011,Wellness Pharmacy,2025-05-13T20:57:18,ready_on_time,12.3,0,True
ME-35190,ORD-US-35189,M-011,Wellness Pharmacy,2025-05-13T12:05:48,ready_on_time,15.8,0,True
ME-35191,ORD-US-35190,M-011,Wellness Pharmacy,2025-05-13T12:13:48,ready_on_time,13.8,0,True
ME-35192,ORD-US-35191,M-009,Daily Mart,2025-05-13T14:13:18,ready_on_time,18.3,0,True
ME-35193,ORD-US-35192,M-011,Wellness Pharmacy,2025-05-13T15:28:00,ready_on_time,13.0,0,True
ME-35194,ORD-US-35193,M-011,Wellness Pharmacy,2025-05-13T20:56:42,ready_on_time,16.7,0,True
ME-35195,ORD-US-35194,M-009,Daily Mart,2025-05-13T17:00:06,ready_on_time,15.1,0,True
ME-35196,ORD-US-35195,M-010,Burger District,2025-05-13T15:45:12,ready_on_time,5.2,0,True
ME-35197,ORD-US-35196,M-011,Wellness Pharmacy,2025-05-13T15:53:18,ready_on_time,18.3,0,True
ME-35198,ORD-US-35197,M-012,Tech Stop,2025-05-13T11:35:42,ready_on_time,10.7,0,True
