observed_at,hub,wind_speed_kph,wind_gust_kph,wind_direction,temperature_c,humidity_pct,precipitation_mm,visibility_km,operational_weather_status
2025-02-15T06:00:00,Nest_Beta,9.1,17.1,E,20.6,67.4,0,14.7,go
2025-02-15T07:00:00,Nest_Beta,9.8,15.8,S,21.5,46.3,0,14.5,go
2025-02-15T08:00:00,Nest_Beta,7.2,13.7,N,21.0,55.9,0,14.3,go
2025-02-15T09:00:00,Nest_Beta,9.7,17.9,SE,23.8,54.9,0,15.0,go
2025-02-15T10:00:00,Nest_Beta,9.7,19.1,SE,24.3,68.0,0,13.0,go
2025-02-15T11:00:00,Nest_Beta,12.9,18.9,NW,24.3,64.3,0,16.5,go
2025-02-15T12:00:00,Nest_Beta,13.3,22.5,SW,24.7,74.5,0,14.5,go
2025-02-15T13:00:00,Nest_Beta,13.8,19.8,SE,25.4,48.5,0,14.3,go
2025-02-15T14:00:00,Nest_Beta,9.3,14.9,S,25.7,68.0,0,14.5,go
2025-02-15T15:00:00,Nest_Beta,20.0,26.6,N,23.5,64.1,0,15.0,go
2025-02-15T16:00:00,Nest_Beta,16.4,20.1,S,24.9,64.9,0,14.9,go
2025-02-15T17:00:00,Nest_Beta,15.1,20.0,W,23.3,62.3,0,15.3,go
2025-02-15T18:00:00,Nest_Beta,19.5,28.2,S,21.6,73.4,0,15.2,go
2025-02-15T19:00:00,Nest_Beta,17.2,24.1,N,21.0,55.8,0,14.8,go
2025-02-15T20:00:00,Nest_Beta,17.9,21.5,SW,19.6,61.4,0,14.5,go
2025-02-15T21:00:00,Nest_Beta,6.8,16.5,NE,18.2,65.1,0,13.1,go
2025-02-15T22:00:00,Nest_Beta,8.9,15.9,W,17.6,65.7,0,13.7,go
2025-02-15T23:00:00,Nest_Beta,7.3,15.0,SW,18.3,40.7,0,15.1,go
2025-02-15T00:00:00,Nest_Gamma,8.4,12.0,W,18.1,60.0,0,15.4,go
2025-02-15T01:00:00,Nest_Gamma,6.9,10.2,N,16.6,52.7,0,15.9,go
2025-02-15T02:00:00,Nest_Gamma,4.9,12.2,W,17.8,49.5,0,15.3,go
2025-02-15T03:00:00,Nest_Gamma,6.2,11.9,E,18.0,71.4,0,15.4,go
2025-02-15T04:00:00,Nest_Gamma,5.3,9.2,NW,18.6,39.7,0,14.7,go
2025-02-15T05:00:00,Nest_Gamma,8.1,11.2,SE,19.1,49.6,0,13.5,go
2025-02-15T06:00:00,Nest_Gamma,3.4,5.7,NW,20.7,37.1,0,14.8,go
2025-02-15T07:00:00,Nest_Gamma,5.7,8.8,S,20.4,49.5,0,15.1,go
2025-02-15T08:00:00,Nest_Gamma,4.5,12.7,E,21.0,64.2,0,16.4,go
2025-02-15T09:00:00,Nest_Gamma,8.3,12.5,NE,23.2,59.3,0,15.2,go
2025-02-15T10:00:00,Nest_Gamma,6.7,15.0,N,23.7,51.8,0,15.6,go
2025-02-15T11:00:00,Nest_Gamma,6.9,11.7,NW,23.9,77.6,0,16.9,go
2025-02-15T12:00:00,Nest_Gamma,9.4,15.5,NE,24.6,75.7,0,15.4,go
2025-02-15T13:00:00,Nest_Gamma,13.2,22.6,SW,25.0,52.0,0,14.4,go
2025-02-15T14:00:00,Nest_Gamma,15.6,23.2,N,25.0,77.7,0,15.1,go
2025-02-15T15:00:00,Nest_Gamma,12.5,18.3,N,25.0,58.4,0,14.8,go
2025-02-15T16:00:00,Nest_Gamma,17.8,20.4,E,24.2,63.1,0,15.0,go
2025-02-15T17:00:00,Nest_Gamma,13.9,17.8,NE,22.1,54.7,0,14.1,go
2025-02-15T18:00:00,Nest_Gamma,17.2,24.4,N,22.2,51.8,0,15.7,go
2025-02-15T19:00:00,Nest_Gamma,12.9,19.7,S,20.1,61.7,0,16.2,go
2025-02-15T20:00:00,Nest_Gamma,12.1,16.9,N,18.7,67.3,0,13.4,go
2025-02-15T21:00:00,Nest_Gamma,13.8,22.2,NW,19.5,52.5,0,14.4,go
2025-02-15T22:00:00,Nest_Gamma,8.8,15.1,SW,16.2,64.2,0,16.3,go
2025-02-15T23:00:00,Nest_Gamma,7.6,16.5,NW,18.3,67.7,0,14.6,go
2025-02-15T00:00:00,Nest_Delta,13.0,15.6,N,17.6,73.0,0,15.8,go
2025-02-15T01:00:00,Nest_Delta,7.2,10.8,S,16.3,61.4,0,14.8,go
2025-02-15T02:00:00,Nest_Delta,6.8,10.6,SW,17.1,49.7,0,15.6,go
2025-02-15T03:00:00,Nest_Delta,9.5,15.8,SW,17.9,66.1,0,15.5,go
2025-02-15T04:00:00,Nest_Delta,9.3,15.0,NW,18.1,67.1,0,15.9,go
2025-02-15T05:00:00,Nest_Delta,8.2,16.2,E,17.9,41.3,0,13.9,go
2025-02-15T06:00:00,Nest_Delta,3.8,6.5,S,19.5,48.4,0,17.0,go
2025-02-15T07:00:00,Nest_Delta,7.8,10.5,S,20.2,61.1,0,13.5,go
2025-02-15T08:00:00,Nest_Delta,7.7,10.2,S,20.7,54.8,0,16.5,go
2025-02-15T09:00:00,Nest_Delta,12.1,15.3,SE,23.4,71.8,0,15.2,go
2025-02-15T10:00:00,Nest_Delta,9.4,14.2,NE,24.4,64.1,0,14.4,go
2025-02-15T11:00:00,Nest_Delta,16.8,23.7,E,23.1,59.8,0,16.0,go
2025-02-15T12:00:00,Nest_Delta,16.3,25.1,SW,25.4,51.0,0,15.4,go
2025-02-15T13:00:00,Nest_Delta,14.9,20.4,S,25.0,62.1,0,15.2,go
2025-02-15T14:00:00,Nest_Delta,15.1,21.5,SW,24.5,39.8,0,14.7,go
2025-02-15T15:00:00,Nest_Delta,15.2,22.8,NE,24.0,59.7,0,16.6,go
2025-02-15T16:00:00,Nest_Delta,17.7,22.0,NW,24.0,47.2,0,16.4,go
2025-02-15T17:00:00,Nest_Delta,14.7,24.5,N,23.3,57.2,0,16.9,go
2025-02-15T18:00:00,Nest_Delta,16.4,20.2,NW,22.2,50.2,0,13.6,go
2025-02-15T19:00:00,Nest_Delta,16.6,21.7,W,21.0,74.5,0,15.2,go
2025-02-15T20:00:00,Nest_Delta,12.0,15.2,W,20.5,67.3,0,14.7,go
2025-02-15T21:00:00,Nest_Delta,10.4,16.8,NE,19.0,46.3,0,13.2,go
2025-02-15T22:00:00,Nest_Delta,15.1,22.3,SW,18.9,50.4,0,13.6,go
2025-02-15T23:00:00,Nest_Delta,12.3,17.6,N,17.4,55.3,0,14.3,go
2025-02-16T00:00:00,Nest_Alpha,10.4,17.9,N,18.4,38.9,0,14.6,go
2025-02-16T01:00:00,Nest_Alpha,10.4,19.7,NE,17.3,68.0,0,14.9,go
2025-02-16T02:00:00,Nest_Alpha,13.6,16.5,SE,17.3,53.1,0,14.1,go
2025-02-16T03:00:00,Nest_Alpha,9.0,14.0,SW,17.3,53.8,0,15.7,go
2025-02-16T04:00:00,Nest_Alpha,6.9,11.0,NW,17.7,60.9,0,14.6,go
2025-02-16T05:00:00,Nest_Alpha,11.1,19.2,NE,19.1,49.4,0,14.3,go
2025-02-16T06:00:00,Nest_Alpha,9.6,14.8,NE,19.8,55.5,0,15.2,go
2025-02-16T07:00:00,Nest_Alpha,4.1,7.7,SE,22.3,73.3,0,14.8,go
2025-02-16T08:00:00,Nest_Alpha,13.7,21.7,NE,22.4,64.5,0,15.7,go
2025-02-16T09:00:00,Nest_Alpha,12.1,16.6,SW,23.3,53.9,0,15.4,go
2025-02-16T10:00:00,Nest_Alpha,10.9,17.3,NE,23.7,68.1,0,14.9,go
2025-02-16T11:00:00,Nest_Alpha,16.5,22.7,NE,24.4,55.1,0,16.6,go
2025-02-16T12:00:00,Nest_Alpha,14.4,20.1,NW,23.8,56.9,0,15.1,go
2025-02-16T13:00:00,Nest_Alpha,17.4,20.8,SW,24.7,63.9,0,14.4,go
2025-02-16T14:00:00,Nest_Alpha,12.8,22.7,N,26.3,51.6,0,13.8,go
2025-02-16T15:00:00,Nest_Alpha,16.7,19.7,SW,23.8,74.2,0,16.4,go
2025-02-16T16:00:00,Nest_Alpha,22.1,25.3,NW,23.4,60.4,0,14.8,go
2025-02-16T17:00:00,Nest_Alpha,17.3,24.2,S,22.9,44.8,0,13.3,go
2025-02-16T18:00:00,Nest_Alpha,17.5,26.8,NE,21.9,61.8,0,15.4,go
2025-02-16T19:00:00,Nest_Alpha,14.5,21.7,N,20.8,73.4,0,15.4,go
2025-02-16T20:00:00,Nest_Alpha,15.5,22.3,S,19.9,56.5,0,15.6,go
2025-02-16T21:00:00,Nest_Alpha,12.4,19.5,SE,18.2,56.9,0,14.2,go
2025-02-16T22:00:00,Nest_Alpha,13.6,22.3,SW,18.2,55.1,0,15.1,go
2025-02-16T23:00:00,Nest_Alpha,11.5,19.2,SW,17.2,61.5,0,13.6,go
2025-02-16T00:00:00,Nest_Beta,13.1,22.9,SW,16.8,49.0,0,15.5,go
2025-02-16T01:00:00,Nest_Beta,12.6,20.4,SE,17.4,65.1,0,14.0,go
2025-02-16T02:00:00,Nest_Beta,11.5,14.8,NE,18.3,51.9,0,16.1,go
2025-02-16T03:00:00,Nest_Beta,7.1,11.9,S,17.0,43.1,0,15.3,go
2025-02-16T04:00:00,Nest_Beta,3.0,8.7,E,19.1,66.4,0,16.1,go
2025-02-16T05:00:00,Nest_Beta,5.9,13.1,W,19.0,53.7,0,14.9,go
2025-02-16T06:00:00,Nest_Beta,6.9,11.9,NE,18.9,59.8,0,16.0,go
2025-02-16T07:00:00,Nest_Beta,7.9,10.4,NW,23.1,64.9,0,13.8,go
2025-02-16T08:00:00,Nest_Beta,5.6,15.3,S,22.2,59.2,0,14.5,go
2025-02-16T09:00:00,Nest_Beta,5.0,11.9,N,23.8,69.2,0,15.6,go
2025-02-16T10:00:00,Nest_Beta,9.5,18.7,E,23.6,50.0,0,13.9,go
2025-02-16T11:00:00,Nest_Beta,8.6,12.1,NW,24.1,65.5,0,14.7,go
2025-02-16T12:00:00,Nest_Beta,10.3,16.8,NE,25.0,58.6,0,13.8,go
2025-02-16T13:00:00,Nest_Beta,11.9,18.9,NW,25.0,52.9,0,14.2,go
2025-02-16T14:00:00,Nest_Beta,11.3,19.6,S,26.1,67.3,0,14.5,go
2025-02-16T15:00:00,Nest_Beta,15.3,24.3,SE,23.9,66.2,0,14.2,go
2025-02-16T16:00:00,Nest_Beta,15.1,23.5,E,24.2,77.6,0,16.1,go
2025-02-16T17:00:00,Nest_Beta,14.7,20.3,SE,25.0,62.8,0,14.2,go
2025-02-16T18:00:00,Nest_Beta,18.9,26.7,N,21.9,74.1,0,14.4,go
2025-02-16T19:00:00,Nest_Beta,16.9,25.2,N,20.1,71.6,0,15.5,go
2025-02-16T20:00:00,Nest_Beta,13.5,23.3,S,20.1,51.1,0,15.8,go
2025-02-16T21:00:00,Nest_Beta,9.1,11.7,S,19.3,69.9,0,16.1,go
2025-02-16T22:00:00,Nest_Beta,15.0,18.5,E,18.9,50.4,0,15.0,go
2025-02-16T23:00:00,Nest_Beta,13.6,17.0,SE,17.8,70.3,0,13.5,go
2025-02-16T00:00:00,Nest_Gamma,9.0,15.5,SE,17.4,63.8,0,15.4,go
2025-02-16T01:00:00,Nest_Gamma,2.5,9.8,N,16.9,64.4,0,15.5,go
2025-02-16T02:00:00,Nest_Gamma,5.6,15.0,E,17.8,74.9,0,14.6,go
2025-02-16T03:00:00,Nest_Gamma,7.8,17.1,NE,18.2,41.8,0,15.5,go
2025-02-16T04:00:00,Nest_Gamma,3.4,11.8,W,19.4,53.9,0,14.9,go
2025-02-16T05:00:00,Nest_Gamma,6.4,13.2,NE,19.4,46.7,0,5.8,caution
2025-02-16T06:00:00,Nest_Gamma,6.8,14.0,NE,20.5,52.6,0,5.2,caution
2025-02-16T07:00:00,Nest_Gamma,4.8,7.7,S,19.4,69.1,0,6.6,caution
2025-02-16T08:00:00,Nest_Gamma,5.2,13.8,NW,21.8,69.4,0,5.9,caution
2025-02-16T09:00:00,Nest_Gamma,8.9,11.4,W,23.0,48.9,0,15.1,go
2025-02-16T10:00:00,Nest_Gamma,9.9,17.8,E,23.0,50.6,0,14.2,go
2025-02-16T11:00:00,Nest_Gamma,6.7,11.6,NE,26.3,69.2,0,16.3,go
2025-02-16T12:00:00,Nest_Gamma,10.7,13.9,S,24.6,67.2,0,14.9,go
2025-02-16T13:00:00,Nest_Gamma,11.5,17.2,N,24.4,66.9,0,15.5,go
2025-02-16T14:00:00,Nest_Gamma,13.2,18.9,N,24.5,50.9,0,14.5,go
2025-02-16T15:00:00,Nest_Gamma,14.5,17.0,E,24.6,42.9,0,15.9,go
2025-02-16T16:00:00,Nest_Gamma,11.6,16.8,SW,24.2,67.2,0,16.8,go
2025-02-16T17:00:00,Nest_Gamma,15.4,21.8,SE,23.6,54.4,0,13.0,go
2025-02-16T18:00:00,Nest_Gamma,16.2,23.1,W,22.5,62.6,0,14.9,go
2025-02-16T19:00:00,Nest_Gamma,14.9,18.7,N,22.0,50.8,0,15.4,go
2025-02-16T20:00:00,Nest_Gamma,15.5,19.0,S,18.5,71.1,0,15.4,go
2025-02-16T21:00:00,Nest_Gamma,10.7,18.9,N,19.1,69.5,0,15.7,go
2025-02-16T22:00:00,Nest_Gamma,13.9,23.6,NE,19.9,46.7,0,12.7,go
2025-02-16T23:00:00,Nest_Gamma,8.9,15.9,E,16.8,49.5,0,15.1,go
2025-02-16T00:00:00,Nest_Delta,12.8,15.6,SW,18.4,54.3,0,14.0,go
2025-02-16T01:00:00,Nest_Delta,9.6,16.9,NE,16.6,82.5,0,15.1,go
2025-02-16T02:00:00,Nest_Delta,6.4,12.9,E,16.0,55.7,0,15.1,go
2025-02-16T03:00:00,Nest_Delta,6.1,9.9,E,17.8,63.1,0,14.7,go
2025-02-16T04:00:00,Nest_Delta,11.9,19.9,SE,17.5,52.5,0,15.2,go
2025-02-16T05:00:00,Nest_Delta,6.7,12.7,N,18.0,74.1,0,13.8,go
2025-02-16T06:00:00,Nest_Delta,2.8,7.6,S,20.9,53.2,0,14.4,go
2025-02-16T07:00:00,Nest_Delta,5.8,14.9,N,20.6,67.6,0,17.3,go
2025-02-16T08:00:00,Nest_Delta,8.9,12.5,NE,21.9,67.5,0,14.5,go
2025-02-16T09:00:00,Nest_Delta,12.0,19.1,SE,22.6,41.2,0,15.6,go
2025-02-16T10:00:00,Nest_Delta,12.9,21.4,N,24.4,54.8,0,15.5,go
2025-02-16T11:00:00,Nest_Delta,11.8,19.4,SW,24.1,43.4,0,14.7,go
2025-02-16T12:00:00,Nest_Delta,13.3,15.4,NW,24.5,34.9,0,14.5,go
2025-02-16T13:00:00,Nest_Delta,14.9,22.8,W,25.8,57.3,0,16.5,go
2025-02-16T14:00:00,Nest_Delta,15.6,25.4,SW,25.2,68.3,0,13.4,go
2025-02-16T15:00:00,Nest_Delta,14.9,16.9,S,24.5,54.5,0,13.3,go
2025-02-16T16:00:00,Nest_Delta,23.2,32.9,NE,23.0,55.8,0,15.2,go
2025-02-16T17:00:00,Nest_Delta,14.7,21.4,SE,21.3,67.7,0,13.6,go
2025-02-16T18:00:00,Nest_Delta,14.6,23.2,S,21.4,67.1,0,13.7,go
2025-02-16T19:00:00,Nest_Delta,14.3,18.6,N,20.8,47.4,0,15.5,go
2025-02-16T20:00:00,Nest_Delta,16.3,18.3,NW,20.1,58.2,0,14.3,go
2025-02-16T21:00:00,Nest_Delta,10.9,14.6,SW,19.7,42.5,0,16.0,go
2025-02-16T22:00:00,Nest_Delta,15.0,23.0,W,18.1,47.7,0,13.5,go
2025-02-16T23:00:00,Nest_Delta,12.4,15.1,SE,17.1,55.6,0,14.6,go
2025-02-17T00:00:00,Nest_Alpha,9.6,13.5,S,18.9,60.4,0,15.6,go
2025-02-17T01:00:00,Nest_Alpha,8.4,12.7,S,16.9,67.8,0,15.1,go
2025-02-17T02:00:00,Nest_Alpha,4.7,14.4,S,15.8,73.9,0,14.4,go
2025-02-17T03:00:00,Nest_Alpha,7.6,16.7,E,17.1,58.0,0,15.3,go
2025-02-17T04:00:00,Nest_Alpha,7.9,12.2,NE,17.5,73.1,0,13.4,go
2025-02-17T05:00:00,Nest_Alpha,8.6,15.6,N,18.2,68.9,0,13.5,go
2025-02-17T06:00:00,Nest_Alpha,10.2,19.3,SE,19.7,58.4,0,15.3,go
2025-02-17T07:00:00,Nest_Alpha,9.7,16.9,N,21.3,63.4,0,14.0,go
2025-02-17T08:00:00,Nest_Alpha,9.8,15.5,N,21.7,58.8,0,14.4,go
2025-02-17T09:00:00,Nest_Alpha,11.3,13.7,W,24.6,51.8,0,14.2,go
2025-02-17T10:00:00,Nest_Alpha,11.2,21.1,NW,23.8,61.9,0,16.2,go
2025-02-17T11:00:00,Nest_Alpha,12.8,22.2,E,24.9,60.7,0,15.3,go
2025-02-17T12:00:00,Nest_Alpha,16.6,24.0,SE,24.8,56.6,0,16.0,go
2025-02-17T13:00:00,Nest_Alpha,13.9,20.3,E,24.6,66.0,0,14.5,go
2025-02-17T14:00:00,Nest_Alpha,17.3,24.3,N,23.2,54.5,0,16.5,go
2025-02-17T15:00:00,Nest_Alpha,22.7,31.8,N,23.6,69.7,0,16.4,go
2025-02-17T16:00:00,Nest_Alpha,16.1,20.3,E,24.2,51.6,0,15.5,go
2025-02-17T17:00:00,Nest_Alpha,19.7,23.7,SE,23.4,43.1,0,14.0,go
2025-02-17T18:00:00,Nest_Alpha,19.1,22.4,SE,22.4,46.4,0,15.3,go
2025-02-17T19:00:00,Nest_Alpha,20.0,24.7,NW,20.9,58.1,0,16.3,go
2025-02-17T20:00:00,Nest_Alpha,15.8,18.2,NE,20.7,42.8,0,16.9,go
2025-02-17T21:00:00,Nest_Alpha,13.9,22.5,NW,18.7,66.7,0,14.2,go
2025-02-17T22:00:00,Nest_Alpha,22.2,30.7,SE,18.3,59.0,0,15.5,go
2025-02-17T23:00:00,Nest_Alpha,12.7,19.9,SW,17.0,63.2,0,15.0,go
2025-02-17T00:00:00,Nest_Beta,11.8,17.1,N,16.9,72.5,0,13.6,go
2025-02-17T01:00:00,Nest_Beta,11.5,16.1,E,16.3,55.6,0,13.0,go
2025-02-17T02:00:00,Nest_Beta,6.8,15.5,NE,17.3,59.5,0,15.1,go
2025-02-17T03:00:00,Nest_Beta,6.8,11.6,N,17.3,78.5,0,16.4,go
2025-02-17T04:00:00,Nest_Beta,7.3,10.2,W,18.2,53.7,0,14.6,go
2025-02-17T05:00:00,Nest_Beta,8.4,11.4,N,20.0,65.5,0,17.4,go
2025-02-17T06:00:00,Nest_Beta,3.1,12.9,SE,20.1,61.7,0,15.1,go
2025-02-17T07:00:00,Nest_Beta,6.7,15.7,NE,20.6,73.4,0,13.9,go
2025-02-17T08:00:00,Nest_Beta,7.7,9.8,NW,21.2,60.0,0,15.0,go
2025-02-17T09:00:00,Nest_Beta,9.2,15.7,NE,23.2,59.4,0,14.9,go
2025-02-17T10:00:00,Nest_Beta,4.7,13.0,S,24.6,57.0,0,15.6,go
2025-02-17T11:00:00,Nest_Beta,14.6,18.7,SW,24.8,60.4,0,12.1,go
2025-02-17T12:00:00,Nest_Beta,9.4,18.1,E,24.9,49.5,0,13.4,go
2025-02-17T13:00:00,Nest_Beta,12.1,16.2,SW,24.8,42.6,0,15.3,go
2025-02-17T14:00:00,Nest_Beta,19.8,28.3,NW,25.6,65.3,0,13.3,go
2025-02-17T15:00:00,Nest_Beta,11.6,16.2,E,25.2,69.9,0,16.5,go
2025-02-17T16:00:00,Nest_Beta,18.9,26.2,SE,23.7,59.0,0,14.0,go
2025-02-17T17:00:00,Nest_Beta,14.3,22.9,W,23.3,56.0,0,14.2,go
2025-02-17T18:00:00,Nest_Beta,17.0,20.8,S,22.3,57.7,0,15.7,go
2025-02-17T19:00:00,Nest_Beta,16.9,20.4,E,21.4,51.4,0,15.7,go
2025-02-17T20:00:00,Nest_Beta,13.3,15.9,S,20.0,71.9,0,15.6,go
2025-02-17T21:00:00,Nest_Beta,15.2,23.6,N,18.9,54.6,0,14.7,go
2025-02-17T22:00:00,Nest_Beta,13.6,19.4,E,17.8,70.3,0,14.8,go
2025-02-17T23:00:00,Nest_Beta,13.2,20.6,N,17.8,69.4,0,16.1,go
2025-02-17T00:00:00,Nest_Gamma,9.9,18.5,NW,18.4,41.6,0,14.7,go
2025-02-17T01:00:00,Nest_Gamma,13.4,21.0,SE,16.6,53.0,0,14.6,go
2025-02-17T02:00:00,Nest_Gamma,6.8,13.7,SW,16.0,55.0,0,14.0,go
2025-02-17T03:00:00,Nest_Gamma,4.9,12.2,E,18.3,60.3,0,14.0,go
2025-02-17T04:00:00,Nest_Gamma,8.2,17.0,NW,18.8,63.0,0,16.0,go
2025-02-17T05:00:00,Nest_Gamma,7.2,10.9,NE,18.0,59.8,0,15.2,go
2025-02-17T06:00:00,Nest_Gamma,11.2,21.1,SE,19.5,54.1,0,14.5,go
2025-02-17T07:00:00,Nest_Gamma,5.3,12.5,S,20.8,47.8,0,16.8,go
2025-02-17T08:00:00,Nest_Gamma,5.3,12.9,E,21.3,43.5,0,16.3,go
2025-02-17T09:00:00,Nest_Gamma,7.3,14.7,N,23.7,53.6,0,16.3,go
2025-02-17T10:00:00,Nest_Gamma,8.3,13.5,NW,23.1,72.6,0,15.4,go
2025-02-17T11:00:00,Nest_Gamma,11.6,14.8,NE,25.4,63.1,0,13.6,go
2025-02-17T12:00:00,Nest_Gamma,9.1,17.8,NW,26.0,61.2,0,14.8,go
2025-02-17T13:00:00,Nest_Gamma,11.5,15.6,N,24.8,52.2,0,13.7,go
2025-02-17T14:00:00,Nest_Gamma,11.6,16.4,SW,24.0,64.8,0,13.9,go
2025-02-17T15:00:00,Nest_Gamma,17.4,21.6,N,24.4,69.3,0,15.6,go
2025-02-17T16:00:00,Nest_Gamma,16.8,23.1,NE,24.2,64.3,0,13.7,go
2025-02-17T17:00:00,Nest_Gamma,14.6,17.6,SE,24.1,52.4,0,14.5,go
2025-02-17T18:00:00,Nest_Gamma,16.0,21.5,W,22.3,34.5,0,15.7,go
2025-02-17T19:00:00,Nest_Gamma,17.5,20.9,NE,22.2,63.2,0,14.9,go
2025-02-17T20:00:00,Nest_Gamma,12.2,17.2,E,19.5,67.7,0,15.8,go
2025-02-17T21:00:00,Nest_Gamma,11.6,17.6,S,18.0,61.7,0,14.5,go
2025-02-17T22:00:00,Nest_Gamma,16.2,24.4,SE,19.0,32.9,0,16.6,go
2025-02-17T23:00:00,Nest_Gamma,9.9,17.4,SE,17.3,60.0,0,15.4,go
2025-02-17T00:00:00,Nest_Delta,8.3,13.4,W,17.0,57.3,0,14.8,go
2025-02-17T01:00:00,Nest_Delta,11.1,19.5,SW,17.1,70.0,0,15.7,go
2025-02-17T02:00:00,Nest_Delta,10.9,17.4,SW,16.6,38.2,0,13.8,go
2025-02-17T03:00:00,Nest_Delta,10.2,14.0,S,18.5,58.1,0,14.9,go
2025-02-17T04:00:00,Nest_Delta,10.9,12.9,S,17.6,55.7,0,13.2,go
2025-02-17T05:00:00,Nest_Delta,8.2,11.5,SW,18.2,66.1,0,16.5,go
2025-02-17T06:00:00,Nest_Delta,7.5,13.1,E,19.5,43.1,0,14.0,go
2025-02-17T07:00:00,Nest_Delta,8.0,11.5,NW,22.1,53.0,0,15.8,go
2025-02-17T08:00:00,Nest_Delta,8.3,16.5,NE,21.6,64.2,0,14.0,go
2025-02-17T09:00:00,Nest_Delta,10.6,18.2,SE,22.5,64.3,0,13.7,go
2025-02-17T10:00:00,Nest_Delta,9.4,18.9,N,22.8,60.7,0,14.9,go
2025-02-17T11:00:00,Nest_Delta,14.6,24.5,SW,23.3,62.3,0,15.6,go
2025-02-17T12:00:00,Nest_Delta,9.4,13.2,NW,24.2,67.6,0,11.4,go
2025-02-17T13:00:00,Nest_Delta,13.9,20.9,E,24.4,60.8,0,15.6,go
2025-02-17T14:00:00,Nest_Delta,16.0,20.2,NW,24.2,66.6,0,14.6,go
2025-02-17T15:00:00,Nest_Delta,18.5,22.0,SE,25.4,53.5,0,16.3,go
2025-02-17T16:00:00,Nest_Delta,14.4,16.7,W,23.9,59.7,0,14.5,go
2025-02-17T17:00:00,Nest_Delta,18.6,21.3,NE,23.9,61.9,0,15.8,go
2025-02-17T18:00:00,Nest_Delta,14.6,18.5,E,22.1,51.3,0,14.6,go
2025-02-17T19:00:00,Nest_Delta,15.7,18.9,S,21.1,71.9,0,14.4,go
2025-02-17T20:00:00,Nest_Delta,17.0,21.2,SW,20.0,57.4,0,14.9,go
2025-02-17T21:00:00,Nest_Delta,15.3,21.8,W,18.4,49.7,0,13.8,go
2025-02-17T22:00:00,Nest_Delta,9.3,15.0,SW,17.7,74.9,0,14.5,go
2025-02-17T23:00:00,Nest_Delta,12.0,17.1,NE,17.8,51.2,0,13.9,go
2025-02-18T00:00:00,Nest_Alpha,11.0,20.4,W,16.9,64.5,0,16.6,go
2025-02-18T01:00:00,Nest_Alpha,9.0,14.3,S,16.9,63.7,0,14.8,go
2025-02-18T02:00:00,Nest_Alpha,12.5,19.9,E,17.4,55.7,0,15.0,go
2025-02-18T03:00:00,Nest_Alpha,5.0,7.3,SE,17.2,51.5,0,14.1,go
2025-02-18T04:00:00,Nest_Alpha,10.3,17.3,N,17.4,53.5,0,15.4,go
2025-02-18T05:00:00,Nest_Alpha,7.4,10.3,E,17.2,56.8,0,14.5,go
2025-02-18T06:00:00,Nest_Alpha,5.2,11.2,NE,21.0,68.6,0,13.3,go
2025-02-18T07:00:00,Nest_Alpha,6.2,9.1,NW,20.9,62.4,0,14.9,go
2025-02-18T08:00:00,Nest_Alpha,10.4,13.5,SE,22.2,57.0,0,15.0,go
2025-02-18T09:00:00,Nest_Alpha,10.7,14.3,SE,23.0,56.8,0,14.8,go
2025-02-18T10:00:00,Nest_Alpha,14.2,16.4,NE,22.6,62.5,0,15.4,go
2025-02-18T11:00:00,Nest_Alpha,13.4,16.3,N,24.5,64.4,0,14.6,go
2025-02-18T12:00:00,Nest_Alpha,14.2,22.1,E,25.5,49.3,0,14.5,go
2025-02-18T13:00:00,Nest_Alpha,16.2,19.4,W,25.5,72.9,0,15.4,go
2025-02-18T14:00:00,Nest_Alpha,18.3,25.0,E,25.6,51.6,0,15.3,go
2025-02-18T15:00:00,Nest_Alpha,13.6,17.3,NE,24.0,47.3,0,16.3,go
2025-02-18T16:00:00,Nest_Alpha,20.3,30.2,S,23.1,50.9,0,14.0,go
2025-02-18T17:00:00,Nest_Alpha,18.4,23.0,N,23.5,69.3,0,15.0,go
2025-02-18T18:00:00,Nest_Alpha,18.5,20.8,N,22.5,45.3,0,15.2,go
2025-02-18T19:00:00,Nest_Alpha,19.5,29.5,NW,19.8,64.5,0,15.7,go
2025-02-18T20:00:00,Nest_Alpha,12.7,21.3,W,20.6,47.9,0,14.1,go
2025-02-18T21:00:00,Nest_Alpha,13.1,17.8,SE,18.4,61.5,0,15.8,go
2025-02-18T22:00:00,Nest_Alpha,18.1,20.2,N,18.8,50.8,0,14.4,go
2025-02-18T23:00:00,Nest_Alpha,16.1,25.7,N,14.9,59.8,0,15.2,go
2025-02-18T00:00:00,Nest_Beta,10.4,16.6,SE,17.6,54.5,0,15.3,go
2025-02-18T01:00:00,Nest_Beta,9.4,12.2,NE,17.0,53.3,0,15.9,go
2025-02-18T02:00:00,Nest_Beta,10.0,13.9,N,17.2,42.1,0,16.3,go
2025-02-18T03:00:00,Nest_Beta,9.5,19.4,NW,17.9,63.3,0,14.8,go
2025-02-18T04:00:00,Nest_Beta,4.8,8.6,S,17.6,49.9,0,14.7,go
2025-02-18T05:00:00,Nest_Beta,5.9,10.7,NW,19.6,55.4,0,15.3,go
2025-02-18T06:00:00,Nest_Beta,7.6,12.7,E,20.5,42.3,0,15.1,go
2025-02-18T07:00:00,Nest_Beta,5.2,14.5,SE,20.4,52.1,0,13.8,go
